pair_id,system_id,assay_id,construct_i,construct_j,y_i,y_j,delta,rank_direction,uncertainty,tie,study,endpoint,rank_direction_source,architecture_i,architecture_j,same_system,comparable_assay,training_status
PAIR00198,SYS_TGT038,P1_in_vivo_shake_flask,P1_TGT038_EZJ17,P1_TGT038_EZJS02,-0.9493739269300322,-0.7078192485066896,-0.24155467842334255,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT038,2FL_titer,J_GT_I,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00199,SYS_TGT038,P1_in_vivo_shake_flask,P1_TGT038_EZJ17,P1_TGT038_EZJS03,-0.9493739269300322,-0.8333501305905484,-0.11602379633948379,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT038,2FL_titer,J_GT_I,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00200,SYS_TGT038,P1_in_vivo_shake_flask,P1_TGT038_EZJ17,P1_TGT038_EZJS06,-0.9493739269300322,-0.3200890952235811,-0.6292848317064511,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT038,2FL_titer,J_GT_I,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00201,SYS_TGT038,P1_in_vivo_shake_flask,P1_TGT038_EZJ17,P1_TGT038_EZJS07,-0.9493739269300322,-0.17176634826647993,-0.7776075786635522,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT038,2FL_titer,J_GT_I,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00202,SYS_TGT038,P1_in_vivo_shake_flask,P1_TGT038_EZJ17,P1_TGT038_EZJS08,-0.9493739269300322,-0.17176634826647993,-0.7776075786635522,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT038,2FL_titer,J_GT_I,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00203,SYS_TGT038,P1_in_vivo_shake_flask,P1_TGT038_EZJ17,P1_TGT038_EZJS09,-0.9493739269300322,-0.011083499129016173,-0.938290427801016,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT038,2FL_titer,J_GT_I,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00204,SYS_TGT038,P1_in_vivo_shake_flask,P1_TGT038_EZJ18,P1_TGT038_EZJ19,-0.29278174922784583,-0.20531890797750652,-0.08746284125033932,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT038,2FL_titer,J_GT_I,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00205,SYS_TGT038,P1_in_vivo_shake_flask,P1_TGT038_EZJ18,P1_TGT038_EZJ20,-0.29278174922784583,-0.06396305873196502,-0.22881869049588083,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT038,2FL_titer,J_GT_I,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,intermolecular self assembly|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00206,SYS_TGT038,P1_in_vivo_shake_flask,P1_TGT038_EZJ18,P1_TGT038_EZJ21,-0.29278174922784583,-0.014797001928080552,-0.2779847472997653,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT038,2FL_titer,J_GT_I,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,intermolecular self assembly|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00207,SYS_TGT038,P1_in_vivo_shake_flask,P1_TGT038_EZJ18,P1_TGT038_EZJ22,-0.29278174922784583,0.23078020682916683,-0.5235619560570126,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT038,2FL_titer,J_GT_I,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,intermolecular self assembly|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00208,SYS_TGT038,P1_in_vivo_shake_flask,P1_TGT038_EZJ18,P1_TGT038_EZJ23,-0.29278174922784583,0.29218075149331035,-0.5849625007211562,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT038,2FL_titer,J_GT_I,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,intermolecular self assembly|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00209,SYS_TGT038,P1_in_vivo_shake_flask,P1_TGT038_EZJ18,P1_TGT038_EZJ24,-0.29278174922784583,-3.0911478880581953,2.7983661388303496,I_GT_J,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT038,2FL_titer,I_GT_J,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,intermolecular self assembly|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00210,SYS_TGT038,P1_in_vivo_shake_flask,P1_TGT038_EZJ18,P1_TGT038_EZJ25,-0.29278174922784583,-0.732066794753367,0.43928504552552117,I_GT_J,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT038,2FL_titer,I_GT_J,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,intermolecular self assembly|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00211,SYS_TGT038,P1_in_vivo_shake_flask,P1_TGT038_EZJ18,P1_TGT038_EZJ26,-0.29278174922784583,-0.011083499129016173,-0.28169825009882965,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT038,2FL_titer,J_GT_I,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,intermolecular self assembly|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00212,SYS_TGT038,P1_in_vivo_shake_flask,P1_TGT038_EZJ18,P1_TGT038_EZJ27,-0.29278174922784583,0.025535092107137794,-0.3183168413349836,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT038,2FL_titer,J_GT_I,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,intermolecular self assembly|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00213,SYS_TGT038,P1_in_vivo_shake_flask,P1_TGT038_EZJ18,P1_TGT038_EZJ28,-0.29278174922784583,0.03634184706372036,-0.3291235962915662,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT038,2FL_titer,J_GT_I,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,intermolecular self assembly|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00214,SYS_TGT038,P1_in_vivo_shake_flask,P1_TGT038_EZJ18,P1_TGT038_EZJ29,-0.29278174922784583,-0.0990100058311656,-0.19377174339668024,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT038,2FL_titer,J_GT_I,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,intermolecular self assembly|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00215,SYS_TGT038,P1_in_vivo_shake_flask,P1_TGT038_EZJ18,P1_TGT038_EZJS01,-0.29278174922784583,-0.12285674778553347,-0.16992500144231237,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT038,2FL_titer,J_GT_I,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00216,SYS_TGT038,P1_in_vivo_shake_flask,P1_TGT038_EZJ18,P1_TGT038_EZJS02,-0.29278174922784583,-0.7078192485066896,0.4150374992788438,I_GT_J,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT038,2FL_titer,I_GT_J,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00217,SYS_TGT038,P1_in_vivo_shake_flask,P1_TGT038_EZJ18,P1_TGT038_EZJS03,-0.29278174922784583,-0.8333501305905484,0.5405683813627026,I_GT_J,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT038,2FL_titer,I_GT_J,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00218,SYS_TGT038,P1_in_vivo_shake_flask,P1_TGT038_EZJ18,P1_TGT038_EZJS06,-0.29278174922784583,-0.3200890952235811,0.027307345995735255,I_GT_J,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT038,2FL_titer,I_GT_J,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00219,SYS_TGT038,P1_in_vivo_shake_flask,P1_TGT038_EZJ18,P1_TGT038_EZJS07,-0.29278174922784583,-0.17176634826647993,-0.1210154009613659,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT038,2FL_titer,J_GT_I,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00220,SYS_TGT038,P1_in_vivo_shake_flask,P1_TGT038_EZJ18,P1_TGT038_EZJS08,-0.29278174922784583,-0.17176634826647993,-0.1210154009613659,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT038,2FL_titer,J_GT_I,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00221,SYS_TGT038,P1_in_vivo_shake_flask,P1_TGT038_EZJ18,P1_TGT038_EZJS09,-0.29278174922784583,-0.011083499129016173,-0.28169825009882965,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT038,2FL_titer,J_GT_I,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00222,SYS_TGT038,P1_in_vivo_shake_flask,P1_TGT038_EZJ19,P1_TGT038_EZJ20,-0.20531890797750652,-0.06396305873196502,-0.1413558492455415,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT038,2FL_titer,J_GT_I,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,intermolecular self assembly|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00223,SYS_TGT038,P1_in_vivo_shake_flask,P1_TGT038_EZJ19,P1_TGT038_EZJ21,-0.20531890797750652,-0.014797001928080552,-0.19052190604942595,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT038,2FL_titer,J_GT_I,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,intermolecular self assembly|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00224,SYS_TGT038,P1_in_vivo_shake_flask,P1_TGT038_EZJ19,P1_TGT038_EZJ22,-0.20531890797750652,0.23078020682916683,-0.43609911480667335,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT038,2FL_titer,J_GT_I,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,intermolecular self assembly|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00225,SYS_TGT038,P1_in_vivo_shake_flask,P1_TGT038_EZJ19,P1_TGT038_EZJ23,-0.20531890797750652,0.29218075149331035,-0.49749965947081687,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT038,2FL_titer,J_GT_I,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,intermolecular self assembly|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00226,SYS_TGT038,P1_in_vivo_shake_flask,P1_TGT038_EZJ19,P1_TGT038_EZJ24,-0.20531890797750652,-3.0911478880581953,2.8858289800806887,I_GT_J,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT038,2FL_titer,I_GT_J,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,intermolecular self assembly|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00227,SYS_TGT038,P1_in_vivo_shake_flask,P1_TGT038_EZJ19,P1_TGT038_EZJ25,-0.20531890797750652,-0.732066794753367,0.5267478867758605,I_GT_J,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT038,2FL_titer,I_GT_J,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,intermolecular self assembly|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00228,SYS_TGT038,P1_in_vivo_shake_flask,P1_TGT038_EZJ19,P1_TGT038_EZJ26,-0.20531890797750652,-0.011083499129016173,-0.19423540884849033,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT038,2FL_titer,J_GT_I,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,intermolecular self assembly|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00229,SYS_TGT038,P1_in_vivo_shake_flask,P1_TGT038_EZJ19,P1_TGT038_EZJ27,-0.20531890797750652,0.025535092107137794,-0.2308540000846443,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT038,2FL_titer,J_GT_I,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,intermolecular self assembly|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00230,SYS_TGT038,P1_in_vivo_shake_flask,P1_TGT038_EZJ19,P1_TGT038_EZJ28,-0.20531890797750652,0.03634184706372036,-0.24166075504122686,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT038,2FL_titer,J_GT_I,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,intermolecular self assembly|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00231,SYS_TGT038,P1_in_vivo_shake_flask,P1_TGT038_EZJ19,P1_TGT038_EZJ29,-0.20531890797750652,-0.0990100058311656,-0.10630890214634091,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT038,2FL_titer,J_GT_I,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,intermolecular self assembly|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00232,SYS_TGT038,P1_in_vivo_shake_flask,P1_TGT038_EZJ19,P1_TGT038_EZJS01,-0.20531890797750652,-0.12285674778553347,-0.08246216019197304,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT038,2FL_titer,J_GT_I,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00233,SYS_TGT038,P1_in_vivo_shake_flask,P1_TGT038_EZJ19,P1_TGT038_EZJS02,-0.20531890797750652,-0.7078192485066896,0.5025003405291831,I_GT_J,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT038,2FL_titer,I_GT_J,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00234,SYS_TGT038,P1_in_vivo_shake_flask,P1_TGT038_EZJ19,P1_TGT038_EZJS03,-0.20531890797750652,-0.8333501305905484,0.6280312226130419,I_GT_J,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT038,2FL_titer,I_GT_J,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00235,SYS_TGT038,P1_in_vivo_shake_flask,P1_TGT038_EZJ19,P1_TGT038_EZJS06,-0.20531890797750652,-0.3200890952235811,0.11477018724607457,I_GT_J,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT038,2FL_titer,I_GT_J,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00236,SYS_TGT038,P1_in_vivo_shake_flask,P1_TGT038_EZJ19,P1_TGT038_EZJS07,-0.20531890797750652,-0.17176634826647993,-0.03355255971102658,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT038,2FL_titer,J_GT_I,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00237,SYS_TGT038,P1_in_vivo_shake_flask,P1_TGT038_EZJ19,P1_TGT038_EZJS08,-0.20531890797750652,-0.17176634826647993,-0.03355255971102658,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT038,2FL_titer,J_GT_I,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00238,SYS_TGT038,P1_in_vivo_shake_flask,P1_TGT038_EZJ19,P1_TGT038_EZJS09,-0.20531890797750652,-0.011083499129016173,-0.19423540884849033,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT038,2FL_titer,J_GT_I,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00239,SYS_TGT038,P1_in_vivo_shake_flask,P1_TGT038_EZJ20,P1_TGT038_EZJ21,-0.06396305873196502,-0.014797001928080552,-0.049166056803884466,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT038,2FL_titer,J_GT_I,intermolecular self assembly|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD_RIDD,intermolecular self assembly|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
